u,v,key,osmid,oneway,name,highway,reversed,length,ebc,vulnerability,lanes,geometry,maxspeed,bridge,ref,junction
2024367597,1453987119,0,132115201,False,Rua Lupus,residential,False,62.394,0.07187121321926251,,,"LINESTRING (-45.8580931 -23.2057838, -45.857816 -23.2062838)",,,,
2024367597,1453979249,0,132115201,False,Rua Lupus,residential,True,126.252,0.006408305496631669,,,"LINESTRING (-45.8580931 -23.2057838, -45.858645 -23.204768)",,,,
2024367597,1453987113,0,132115207,False,Rua Capricórnio,residential,False,62.652,0.007065171810086209,,,"LINESTRING (-45.8580931 -23.2057838, -45.8575443 -23.2055327)",,,,
2024367597,1453977252,0,132115207,False,Rua Capricórnio,residential,True,65.188,0.012880963306975468,,,"LINESTRING (-45.8580931 -23.2057838, -45.8586613 -23.2060502)",,,,
2061113644,1437668225,0,130574175,False,Avenida Deputado Benedito Matarazzo,residential,True,116.703,0.00158433328138798,,,"LINESTRING (-45.8683009 -23.1931061, -45.8672987 -23.1926032)",,,,
2061113646,1453987179,0,132115233,False,Rua Carolina Antunes Stetener,residential,False,67.083,0.001589527816736793,,,"LINESTRING (-45.8555553 -23.2015928, -45.8551151 -23.2011453)",,,,
2061113646,2061113647,0,132115233,False,Rua Carolina Antunes Stetener,residential,True,51.595,0.0013722048338151926,0.9998962728755859,,"LINESTRING (-45.8555553 -23.2015928, -45.855893 -23.2019377)",,,,
2061113646,1453979250,0,448346524,False,Rua Orlando Saes,residential,False,130.351,0.0028187956116281962,,,"LINESTRING (-45.8555553 -23.2015928, -45.8546211 -23.2023909)",,,,
2061113646,1453977296,0,448346524,False,Rua Orlando Saes,residential,True,144.372,0.004324368726589753,,,"LINESTRING (-45.8555553 -23.2015928, -45.856577 -23.2006962)",,,,
2061113647,1453987151,0,132115224,False,Rua Primo Betti,residential,False,141.14,0.0031867134127531293,,,"LINESTRING (-45.855893 -23.2019377, -45.8569075 -23.2010765)",,,,
2061113647,1453987150,0,132115224,False,Rua Primo Betti,residential,True,129.071,0.00242085943892273,,,"LINESTRING (-45.855893 -23.2019377, -45.8549598 -23.2027198)",,,,
2061113647,2061113646,0,132115233,False,Rua Carolina Antunes Stetener,residential,False,51.595,0.0016458702153489726,,,"LINESTRING (-45.855893 -23.2019377, -45.8555553 -23.2015928)",,,,
2061113647,1453987174,0,132115233,False,Rua Carolina Antunes Stetener,residential,True,50.464,0.0025884986380408114,,,"LINESTRING (-45.855893 -23.2019377, -45.8562382 -23.2022622)",,,,
2061113648,2061113649,0,132116453,False,Rua Ceres,residential,False,64.345,0.006829156416841003,0.9991605866188872,,"LINESTRING (-45.8548991 -23.2055854, -45.8546189 -23.2061036)",,,,
2061113648,1453990678,0,132116453,False,Rua Ceres,residential,True,64.89,0.0061409286735508595,,,"LINESTRING (-45.8548991 -23.2055854, -45.8551821 -23.205063)",,,,
2061113648,1453990690,0,132116466,False,Rua Urano,residential,False,125.645,0.014841953379208987,,,"LINESTRING (-45.8548991 -23.2055854, -45.8538011 -23.2050771)",,,,
2061113648,2061113650,0,132116466,False,Rua Urano,residential,True,131.496,0.023342444365496,0.9983005471753537,,"LINESTRING (-45.8548991 -23.2055854, -45.8560564 -23.2061022)",,,,
2061113649,1453990692,0,132115243,False,Rua Júpiter,residential,False,65.69,0.00020088763446251366,,,"LINESTRING (-45.8546189 -23.2061036, -45.8551915 -23.206372)",,,,
2061113649,1453990694,0,132115243,False,Rua Júpiter,residential,True,60.551,0.0032509608822393335,,,"LINESTRING (-45.8546189 -23.2061036, -45.8540883 -23.2058613)",,,,
2061113649,1453990679,0,132116453,False,Rua Ceres,residential,False,172.584,0.002003532635527084,,,"LINESTRING (-45.8546189 -23.2061036, -45.8538537 -23.2074872)",,,,
2061113649,2061113648,0,132116453,False,Rua Ceres,residential,True,64.345,0.006736891878328049,,,"LINESTRING (-45.8546189 -23.2061036, -45.8548991 -23.2055854)",,,,
2061113650,2061113651,0,132116451,False,Rua Vesta,residential,False,67.53,0.00392905138850618,0.9989994784101629,,"LINESTRING (-45.8560564 -23.2061022, -45.8557642 -23.2066469)",,,,
2061113650,1454248242,0,132116451,False,Rua Vesta,residential,True,63.819,0.011838735829576981,,,"LINESTRING (-45.8560564 -23.2061022, -45.8563362 -23.2055891)",,,,
2061113650,2061113648,0,132116466,False,Rua Urano,residential,False,131.496,0.025413181905172395,,,"LINESTRING (-45.8560564 -23.2061022, -45.8548991 -23.2055854)",,,,
2061113650,1453990684,0,132116466,False,Rua Urano,residential,True,189.372,0.0306763528620378,,,"LINESTRING (-45.8560564 -23.2061022, -45.8577039 -23.2068817)",,,,
2061113651,1453990688,0,132115243,False,Rua Júpiter,residential,False,62.883,0.0017104135474424224,,,"LINESTRING (-45.8557642 -23.2066469, -45.856314 -23.2069008)",,,,
2061113651,1453990692,0,132115243,False,Rua Júpiter,residential,True,66.03,0.001782005964645829,,,"LINESTRING (-45.8557642 -23.2066469, -45.8551915 -23.206372)",,,,
2061113651,1453990676,0,132116451,False,Rua Vesta,residential,False,188.114,0.0011014876069196096,,,"LINESTRING (-45.8557642 -23.2066469, -45.8549599 -23.2081686)",,,,
2061113651,2061113650,0,132116451,False,Rua Vesta,residential,True,67.53,0.0042344369482941145,,,"LINESTRING (-45.8557642 -23.2066469, -45.8560564 -23.2061022)",,,,
2061113653,2061113654,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,False,62.031,0.004956882647482915,0.9997602523640592,,"LINESTRING (-45.8564832 -23.2122203, -45.8558771 -23.2122506)",,,,
2061113653,1454044978,0,312071907,False,Rua Professor Waldemar Ramos,residential,False,162.161,0.0013850025011782842,,,"LINESTRING (-45.8564832 -23.2122203, -45.8564079 -23.2107636)",,,,
2061113653,1454044977,0,312071907,False,Rua Professor Waldemar Ramos,residential,True,163.239,0.0007946871675595172,,,"LINESTRING (-45.8564832 -23.2122203, -45.8565488 -23.2136871)",,,,
2061113653,1454044989,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,True,58.446,0.0017412288621576455,,,"LINESTRING (-45.8564832 -23.2122203, -45.8569852 -23.2122069, -45.8570548 -23.2122034)",,,,
2061113654,1454044991,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,False,33.744,0.022743244770282306,,,"LINESTRING (-45.8558771 -23.2122506, -45.8555472 -23.2122635)",,,,
2061113654,2061113653,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,True,62.031,0.0026411408174054725,,,"LINESTRING (-45.8558771 -23.2122506, -45.8564832 -23.2122203)",,,,
2061113654,2061113655,0,312091235,False,Rua Oswaldo Ricci,residential,False,163.073,0.004462228322633794,0.9989215741096791,,"LINESTRING (-45.8558771 -23.2122506, -45.8559729 -23.2137145)",,,,
2061113654,1454044978,0,"[312091235, 132121716]",False,"['Rua Oswaldo Ricci', 'Rua Chackler Elhage']",residential,True,218.54600000000002,0.055920651097687894,,,"LINESTRING (-45.8558771 -23.2122506, -45.8558193 -23.2108758, -45.8558423 -23.2108199, -45.855907 -23.2107849, -45.8564079 -23.2107636)",,,,
2061113655,1454044977,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,False,58.932,0.0015717463679473754,,,"LINESTRING (-45.8559729 -23.2137145, -45.8565488 -23.2136871)",,,,
2061113655,2061113656,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,True,61.422,0.0020584040920417638,0.9992919390285686,,"LINESTRING (-45.8559729 -23.2137145, -45.8553726 -23.2137419)",,,,
2061113655,2061113654,0,312091235,False,Rua Oswaldo Ricci,residential,True,163.073,0.0620067879615702,,,"LINESTRING (-45.8559729 -23.2137145, -45.8558771 -23.2122506)",,,,
2061113655,1454044963,0,312091235,False,Rua Oswaldo Ricci,residential,False,192.556,0.003757796206759903,,,"LINESTRING (-45.8559729 -23.2137145, -45.8560404 -23.215199, -45.8560566 -23.2152808, -45.85609 -23.2153235, -45.8561307 -23.215351, -45.8561979 -23.2153668)",,,,
2061113656,1454045008,0,132144369,False,Rua Francisco Cipriano do Amaral,residential,False,163.258,0.0015290861725882666,,,"LINESTRING (-45.8553726 -23.2137419, -45.8553104 -23.2122748)",,,,
2061113656,2061113655,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,False,61.422,0.0010505947742974393,,,"LINESTRING (-45.8553726 -23.2137419, -45.8559729 -23.2137145)",,,,
2061113656,1454044982,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,True,61.269,0.0003482384150920851,,,"LINESTRING (-45.8553726 -23.2137419, -45.8547733 -23.2137576)",,,,
2061113656,1454044982,1,"[132144369, 132144370, 132144371]",False,"['Rua José Machado Faria', 'Rua Francisco Cipriano do Amaral']",residential,True,290.966,0.0003482384150920851,,,"LINESTRING (-45.8553726 -23.2137419, -45.8554326 -23.2147824, -45.8554175 -23.2148314, -45.8553571 -23.2148625, -45.8552856 -23.2148826, -45.8551311 -23.2148487, -45.8548314 -23.214669, -45.8548106 -23.2146283, -45.8548026 -23.2145766, -45.8547733 -23.2137576)",,,,
2061117167,1437659004,0,665146350,True,Rua Ceci,secondary,False,70.393,0.05155013592367496,,2,"LINESTRING (-45.8704132 -23.1918591, -45.8699266 -23.1923071)",,,,
2061117167,1437658990,0,665146352,False,Rua Água Marinha,residential,False,65.862,5.713988883694354e-05,,,"LINESTRING (-45.8704132 -23.1918591, -45.8698476 -23.1915753)",,,,
2061117199,1454012659,0,132119546,False,Rua Tuiras,residential,False,124.789,0.016624661655307023,,,"LINESTRING (-45.8491996 -23.2111054, -45.8503877 -23.2108463)",,,,
2061117199,1454011096,0,132119546,False,Rua Tuiras,residential,True,105.171,0.04818018380562041,,,"LINESTRING (-45.8491996 -23.2111054, -45.8481896 -23.2112869)",,,,
2061117199,1454012823,0,132119551,False,,residential,False,59.344,0.0023132123083526844,,,"LINESTRING (-45.8491996 -23.2111054, -45.8490845 -23.2105823)",,,,
2061117199,1454012745,0,132119551,False,,residential,True,60.613,0.005257815616825002,,,"LINESTRING (-45.8491996 -23.2111054, -45.8493341 -23.2116363)",,,,
2061127780,1453987194,0,448342038,False,Rua Netuno,residential,False,74.52,0.001589527816736793,,,"LINESTRING (-45.8531043 -23.2036987, -45.8526019 -23.203213)",,,,
2061127780,1453987190,0,448342038,False,Rua Netuno,residential,True,50.43,0.004067315215245228,,,"LINESTRING (-45.8531043 -23.2036987, -45.8534374 -23.2040333)",,,,
2061127780,1453977323,0,670135220,False,Rua Orlando Saes,residential,False,135.046,0.0008150012087563133,,,"LINESTRING (-45.8531043 -23.2036987, -45.8521257 -23.2045148)",,,,
2061127780,1453979250,0,670135221,False,Rua Orlando Saes,residential,True,212.551,0.003921227901016455,,,"LINESTRING (-45.8531043 -23.2036987, -45.8546211 -23.2023909)",,,,
2061127781,1453987203,0,132115243,False,Rua Júpiter,residential,False,53.137,0.0032799672962665863,,,"LINESTRING (-45.8524548 -23.2048574, -45.8528025 -23.2052127)",,,,
2061127781,1453987190,0,132115252,False,Rua Dom Gabriel P Bueno do Couto,residential,True,135.947,0.0005627079087715001,,,"LINESTRING (-45.8524548 -23.2048574, -45.8534374 -23.2040333)",,,,
2061127781,1453977323,0,664316342,False,Rua Hermino José Friggi,residential,True,50.818,0.0026726316975125104,,,"LINESTRING (-45.8524548 -23.2048574, -45.8521257 -23.2045148)",,,,
2061127781,1453987228,0,"[448351880, 132115252]",False,"['Rua Dom Gabriel P Bueno do Couto', 'Rua Saturno']",residential,False,167.266,0.0002135397275026511,,,"LINESTRING (-45.8524548 -23.2048574, -45.8518736 -23.2053465, -45.8517878 -23.2054513, -45.851706 -23.2056325, -45.8517065 -23.2058447, -45.8518351 -23.2060541)",,,,
2143249771,1446674017,0,448343873,True,Avenida Brigadeiro Faria Lima,tertiary,False,47.198,0.015534257960625424,,,"LINESTRING (-45.8561112 -23.2222912, -45.8561454 -23.2227145)",60,,,
2143249771,1446748386,0,448352064,True,,residential,False,12.607,0.007906082800893461,,,"LINESTRING (-45.8561112 -23.2222912, -45.8561651 -23.2223186, -45.8562105 -23.2223571)",,,,circular
2143249780,3178886311,0,877791482,True,Avenida Brigadeiro Faria Lima,tertiary,False,52.66,0.019615864110955276,0.999920209904297,,"LINESTRING (-45.8560427 -23.222746, -45.8559812 -23.2222758)",60,,,
2143249780,1446674016,0,312071895,True,,unclassified,False,15.504999999999999,0.003134902083008675,,,"LINESTRING (-45.8560427 -23.222746, -45.8559734 -23.2227444, -45.8559392 -23.2227382, -45.8558953 -23.2227214)",,,,circular
2278776520,2278776524,0,130665836,False,Rua Rio Grande do Sul,residential,False,25.754,0.001573944210690354,0.9998380639368386,,"LINESTRING (-45.8698926 -23.1930824, -45.8696996 -23.1929335)",,,,
2278776520,1437659011,0,218648044,True,,residential,False,31.017,1.0389070697626098e-05,,,"LINESTRING (-45.8698926 -23.1930824, -45.8698371 -23.1931031, -45.8697834 -23.193129, -45.8697497 -23.193156, -45.8696386 -23.1932316)",,,,
2278776524,2278776520,0,130665836,False,Rua Rio Grande do Sul,residential,True,25.754,0.001589527816736793,,,"LINESTRING (-45.8696996 -23.1929335, -45.8698926 -23.1930824)",,,,
2278776524,8213125502,0,789762330,False,Rua Rio Grande do Sul,residential,False,14.54,0.016692639343410733,0.9981071989918769,,"LINESTRING (-45.8696996 -23.1929335, -45.8695963 -23.1928436)",,,,
2278776524,1437659011,0,313224447,False,,residential,False,34.751000000000005,8.181393174380552e-05,,,"LINESTRING (-45.8696996 -23.1929335, -45.8697119 -23.1930083, -45.8697044 -23.1931009, -45.8696386 -23.1932316)",,,,
3160449691,3160449692,0,310603468,True,,residential,False,8.369,0.0005064671965092723,0.9999232495269905,,"LINESTRING (-45.8629964 -23.2012844, -45.8629228 -23.2012514)",,,,
3160449691,1455087455,0,448342033,True,,residential,False,57.718,0.03171523557217808,,,"LINESTRING (-45.8629964 -23.2012844, -45.8625557 -23.201609)",,,,
3160449692,3160449693,0,310603468,True,,residential,False,10.727,0.004333367963568992,0.9995195330851572,,"LINESTRING (-45.8629228 -23.2012514, -45.8628435 -23.2011882)",,,,
3160449692,1455087455,0,448343874,True,Avenida dos Astronautas,secondary,False,54.67,0.0593897580928125,,,"LINESTRING (-45.8629228 -23.2012514, -45.8625557 -23.201609)",60,,,
3160449693,3160449701,0,448342020,True,,residential,False,7.349,0.0027820152968197234,0.9997192556155278,,"LINESTRING (-45.8628435 -23.2011882, -45.8628001 -23.2011355)",,,,
3160449693,3160449708,0,448342025,True,Avenida dos Astronautas,secondary,False,84.958,0.04310822499578928,0.9996102419383481,,"LINESTRING (-45.8628435 -23.2011882, -45.8634179 -23.2006359)",60,,,
3160449694,3160449691,0,132231882,True,,residential,False,85.506,0.01611344865201808,,,"LINESTRING (-45.8635392 -23.20071, -45.8634527 -23.200869, -45.8633249 -23.201003, -45.8632098 -23.2011105, -45.8631306 -23.2011717, -45.8629964 -23.2012844)",,,,
3160449694,3160449691,1,312103853,True,Avenida Coronel Leal,residential,False,112.29600000000002,0.01611344865201808,,,"LINESTRING (-45.8635392 -23.20071, -45.8635018 -23.2008855, -45.8634982 -23.2009772, -45.8635126 -23.2010731, -45.8635306 -23.2011492, -45.8635134 -23.201201, -45.8634785 -23.2012417, -45.863437 -23.2012713, -45.8633458 -23.2012762, -45.8632345 -23.2012602, -45.863161 -23.2012554, -45.8630805 -23.2012603, -45.8629964 -23.2012844)",,,,
3160449699,3160449693,0,448342028,True,Avenida dos Astronautas,secondary,False,50.912,0.04156206686438882,,,"LINESTRING (-45.8625016 -23.2015212, -45.8628435 -23.2011882)",60,,,
3160449699,3160449701,0,310603470,True,,residential,False,53.21,0.004440177504693634,0.9997466911168214,,"LINESTRING (-45.8625016 -23.2015212, -45.862556 -23.2013991, -45.862594 -23.2013478, -45.8628001 -23.2011355)",,,,
3160449701,3160449702,0,310603470,True,,residential,False,16.703,0.00721699826616454,0.9996073697966268,,"LINESTRING (-45.8628001 -23.2011355, -45.8629129 -23.2010268)",,,,
3160449702,1453969529,0,310603470,True,,residential,False,53.286,0.0038946605948320156,,,"LINESTRING (-45.8629129 -23.2010268, -45.863259 -23.2006684)",,,,
3160449702,3160449707,0,310603471,True,,residential,False,47.599000000000004,0.0033171431359837163,0.99981146766814,,"LINESTRING (-45.8629129 -23.2010268, -45.8629365 -23.2008742, -45.8629354 -23.2008273, -45.8629173 -23.2007696, -45.8628864 -23.2007285, -45.8627757 -23.2006707)",,,,
3160449707,1453969483,0,310603473,False,Rua Avião Bandeirante,residential,False,32.651,0.003628815256912499,,,"LINESTRING (-45.8627757 -23.2006707, -45.8624817 -23.2005558)",,,,
3160449707,1453969529,0,132113601,True,Rua Avião Bandeirante,residential,False,50.397999999999996,0.018886227720184362,,,"LINESTRING (-45.8627757 -23.2006707, -45.8629652 -23.200703, -45.8631286 -23.2007068, -45.863259 -23.2006684)",,,,
3160449708,3160449709,0,310603474,True,,residential,False,10.874,0.03361430054082384,0.9996919498215004,,"LINESTRING (-45.8634179 -23.2006359, -45.8635071 -23.2006892)",,,,
3160449708,1446671019,0,448342025,True,Avenida dos Astronautas,secondary,False,41.904,0.031010363922550306,,,"LINESTRING (-45.8634179 -23.2006359, -45.8636959 -23.2003589)",60,,,
3160449709,3160449694,0,310603474,True,,residential,False,4.014,0.0029401070074281856,,,"LINESTRING (-45.8635071 -23.2006892, -45.8635392 -23.20071)",,,,
3160449709,3160449692,0,448343874,True,Avenida dos Astronautas,secondary,False,86.453,0.06322185339522103,,,"LINESTRING (-45.8635071 -23.2006892, -45.8629228 -23.2012514)",60,,,
3161589327,3161589328,0,472739648,True,Avenida dos Astronautas,secondary,False,15.018,0.15243925682946297,0.9989381941072346,,"LINESTRING (-45.8606704 -23.2054477, -45.8607453 -23.2053315)",60,,,
3161589328,3161589330,0,310701932,True,,secondary_link,False,43.967999999999996,0.04119784636469893,0.9995566584659308,,"LINESTRING (-45.8607453 -23.2053315, -45.8607816 -23.2052836, -45.8608335 -23.2052497, -45.8608634 -23.2052467, -45.8609143 -23.2052454, -45.860969 -23.2052707, -45.8610049 -23.2053043, -45.861029 -23.2053385, -45.861035 -23.2053982)",60,,,
3161589328,1446671015,0,448342028,True,Avenida dos Astronautas,secondary,False,211.08100000000002,0.11123621592941431,,,"LINESTRING (-45.8607453 -23.2053315, -45.8608587 -23.2050955, -45.8609534 -23.2048719, -45.861034 -23.204602, -45.8611165 -23.2042544, -45.8612975 -23.203508)",60,,,
3161589330,3161589339,0,448342051,True,Avenida dos Astronautas,secondary,False,26.219,0.13229245095899192,0.9950032420429208,,"LINESTRING (-45.861035 -23.2053982, -45.8610262 -23.2054451, -45.8609973 -23.2055148, -45.86093 -23.2056101)",60,,,
3161589339,3161589327,0,132114029,True,,secondary_link,False,46.292,0.003585528024518207,,,"LINESTRING (-45.86093 -23.2056101, -45.8608884 -23.2056376, -45.8608431 -23.2056514, -45.8607914 -23.2056573, -45.860744 -23.2056488, -45.8607034 -23.2056229, -45.8606739 -23.2055866, -45.8606584 -23.2055435, -45.8606586 -23.2054981, -45.8606704 -23.2054477)",60,,,
3161589339,5241897980,0,"[472739642, 837851771]",True,Avenida dos Astronautas,secondary,False,23.156000000000002,0.1287017283991249,0.9948766433183983,,"LINESTRING (-45.86093 -23.2056101, -45.8608929 -23.2056488, -45.8608443 -23.2056892, -45.860798 -23.2057206, -45.8607551 -23.2057391)",60,,,
3178886311,1446674039,0,312071892,True,Avenida Brigadeiro Faria Lima,tertiary,False,31.563,0.019375616851072672,,,"LINESTRING (-45.8559812 -23.2222758, -45.8559479 -23.2221592, -45.8558943 -23.2220035)",60,,,
