u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,ref,bridge,junction
1454017600,1454017605,0,132120156,False,,Rua Irene Rocha,residential,,False,100.876,"LINESTRING (-45.8496876 -23.2156987, -45.8501256 -23.2148857)",0.0008762581409117822,0.9984262424868113,,,
1454017601,1454017591,0,132120151,False,,Rua Antônio Vieira Veiga,residential,,False,58.238,"LINESTRING (-45.8491543 -23.2154306, -45.8486543 -23.2151793)",0.0011842782899621266,,,,
1454017601,1454021527,0,132120151,False,,Rua Antônio Vieira Veiga,residential,,True,48.571,"LINESTRING (-45.8491543 -23.2154306, -45.8495713 -23.2156402)",0.0016687435976956407,0.9997413920560614,,,
1454017601,1454017606,0,132120157,False,,Rua Ermerinda da C Lecques,residential,,False,84.106,"LINESTRING (-45.8491543 -23.2154306, -45.8495084 -23.2147478)",0.0008762581409117822,0.998504317058403,,,
1454017604,1454017599,0,132120155,False,,Rua Carlos Roberto Friggi,residential,,True,126.957,"LINESTRING (-45.8512914 -23.2152054, -45.850754 -23.2162348)",0.0008762581409117822,,,,
1454017605,1454017600,0,132120156,False,,Rua Irene Rocha,residential,,True,100.876,"LINESTRING (-45.8501256 -23.2148857, -45.8496876 -23.2156987)",0.0008762581409117822,,,,
1454017606,1454017601,0,132120157,False,,Rua Ermerinda da C Lecques,residential,,True,84.106,"LINESTRING (-45.8495084 -23.2147478, -45.8491543 -23.2154306)",0.0008762581409117822,,,,
1454021527,1454017601,0,132120151,False,,Rua Antônio Vieira Veiga,residential,,False,48.571,"LINESTRING (-45.8495713 -23.2156402, -45.8491543 -23.2154306)",0.0006932203708402641,,,,
1454021527,1454017600,0,132120151,False,,Rua Antônio Vieira Veiga,residential,,True,13.549,"LINESTRING (-45.8495713 -23.2156402, -45.8496876 -23.2156987)",0.005092253729164364,,,,
1454021527,1454021529,0,132120433,False,,Viela Irene Rocha,residential,,False,62.522,"LINESTRING (-45.8495713 -23.2156402, -45.8492883 -23.2161387)",0.0025669633451871486,0.9997755141710479,,,
1454021529,1454017592,0,132120152,False,,Rua Francisco Rebouças da Silva,residential,,False,105.731,"LINESTRING (-45.8492883 -23.2161387, -45.8483879 -23.2156703)",0.002867635293461228,,,,
1454021529,1454021572,0,132120152,False,,Rua Francisco Rebouças da Silva,residential,,True,27.575,"LINESTRING (-45.8492883 -23.2161387, -45.8495231 -23.2162609)",0.0001198605354910861,0.9998720136281838,,,
1454021529,1454021527,0,132120433,False,,Viela Irene Rocha,residential,,True,62.522,"LINESTRING (-45.8492883 -23.2161387, -45.8495713 -23.2156402)",0.0035912754955041066,,,,
1454021533,1454017582,0,132120151,False,,Rua Antônio Vieira Veiga,residential,,False,18.766,"LINESTRING (-45.8503811 -23.2160473, -45.85022 -23.2159663)",0.006155112543504997,,,,
1454021533,1454017599,0,132120151,False,,Rua Antônio Vieira Veiga,residential,,True,43.438,"LINESTRING (-45.8503811 -23.2160473, -45.850754 -23.2162348)",0.0036871393886976603,,,,
1454021533,1454021539,0,132120434,False,,Viela Evaristo da Silva Mendes,residential,,False,63.903,"LINESTRING (-45.8503811 -23.2160473, -45.8500914 -23.2165566)",0.006068775635305839,0.9992594672813994,,,
1454021539,1454021572,0,132120152,False,,Rua Francisco Rebouças da Silva,residential,,False,66.737,"LINESTRING (-45.8500914 -23.2165566, -45.8495231 -23.2162609)",0.004025317824633481,0.9996708320461919,,,
1454021539,1454021561,0,132120152,False,,Rua Francisco Rebouças da Silva,residential,,True,9.608,"LINESTRING (-45.8500914 -23.2165566, -45.8501732 -23.2165992)",0.0030482893451664207,0.9995435687325205,,,
1454021539,1454021533,0,132120434,False,,Viela Evaristo da Silva Mendes,residential,,True,63.903,"LINESTRING (-45.8500914 -23.2165566, -45.8503811 -23.2160473)",0.0057085468778874425,,,,
1454021548,1454021563,0,132120154,False,,Rua Alexandre Porfírio da Silva,residential,,False,61.339,"LINESTRING (-45.849561 -23.2175643, -45.8490372 -23.2172949)",0.00017470202100160656,0.9999097809093139,,,
1454021548,1454021553,0,132120154,False,,Rua Alexandre Porfírio da Silva,residential,,True,12.099,"LINESTRING (-45.849561 -23.2175643, -45.849665 -23.2176163)",0.004040496491495199,0.9996280626747153,,,
1454021548,1454021549,0,132120435,False,,Rua João dos Santos,residential,,False,62.844,"LINESTRING (-45.849561 -23.2175643, -45.849302 -23.2180769)",0.005938793197131577,0.9996589444230347,,,
1454021549,1454021548,0,132120435,False,,Rua João dos Santos,residential,,True,62.844,"LINESTRING (-45.849302 -23.2180769, -45.849561 -23.2175643)",0.004811614161843182,,,,
1454021549,1454017596,0,312071915,False,,Rua Noel de Oliveira Campos,residential,,False,87.475,"LINESTRING (-45.849302 -23.2180769, -45.8485504 -23.2177004)",0.009597398246257043,,,,
1454021549,3178889313,0,312071915,False,,Rua Noel de Oliveira Campos,residential,,True,78.194,"LINESTRING (-45.849302 -23.2180769, -45.8499718 -23.2184169)",0.0026445364713570756,0.999322985046629,,,
1454021550,1454021562,0,132120153,False,,Rua Jayme Pinto da Cunha,residential,,False,64.525,"LINESTRING (-45.8498884 -23.217082, -45.8493325 -23.2168068)",0.0022613106682312393,0.9998262207257032,,,
1454021550,1454021551,0,132120153,False,,Rua Jayme Pinto da Cunha,residential,,True,7.95,"LINESTRING (-45.8498884 -23.217082, -45.8499569 -23.2171159)",0.00035350758885468076,0.9998988198872911,,,
1454021550,1454021561,0,132120437,False,,Viela João Alves da Costa,residential,,True,61.066,"LINESTRING (-45.8498884 -23.217082, -45.8501732 -23.2165992)",0.0024193987691259727,0.9997841028537193,,,
1454021551,1454021550,0,132120153,False,,Rua Jayme Pinto da Cunha,residential,,False,7.95,"LINESTRING (-45.8499569 -23.2171159, -45.8498884 -23.217082)",0.00018833549407853737,,,,
1454021551,1454017586,0,132120153,False,,Rua Jayme Pinto da Cunha,residential,,True,92.452,"LINESTRING (-45.8499569 -23.2171159, -45.8507534 -23.2175102)",0.0017406929117597886,,,,
1454021551,1454021553,0,132120436,False,,Viela Raimundo Alexandre da Cunha,residential,,False,63.133,"LINESTRING (-45.8499569 -23.2171159, -45.849665 -23.2176163)",0.002041150649493465,0.9999056859051436,,,
1454021553,1454021548,0,132120154,False,,Rua Alexandre Porfírio da Silva,residential,,False,12.099,"LINESTRING (-45.849665 -23.2176163, -45.849561 -23.2175643)",0.005179664231016231,,,,
1454021553,1454017587,0,132120154,False,,Rua Alexandre Porfírio da Silva,residential,,True,93.121,"LINESTRING (-45.849665 -23.2176163, -45.8504653 -23.2180168)",0.0021706324561054672,,,,
1454021553,1454021551,0,132120436,False,,Viela Raimundo Alexandre da Cunha,residential,,True,63.133,"LINESTRING (-45.849665 -23.2176163, -45.8499569 -23.2171159)",0.0018239714077085052,,,,
1454021561,1454021539,0,132120152,False,,Rua Francisco Rebouças da Silva,residential,,False,9.608,"LINESTRING (-45.8501732 -23.2165992, -45.8500914 -23.2165566)",0.00180501011041416,,,,
1454021561,1454017585,0,132120152,False,,Rua Francisco Rebouças da Silva,residential,,True,99.516,"LINESTRING (-45.8501732 -23.2165992, -45.8510206 -23.2170402)",0.004389937864842997,,,,
1454021561,1454021550,0,132120437,False,,Viela João Alves da Costa,residential,,False,61.066,"LINESTRING (-45.8501732 -23.2165992, -45.8498884 -23.217082)",0.0025926599404338226,,,,
1454021562,1454021582,0,132120153,False,,Rua Jayme Pinto da Cunha,residential,,False,13.766,"LINESTRING (-45.8493325 -23.2168068, -45.8492139 -23.2167481)",0.00017287402358367565,0.9999209308675551,,,
1454021562,1454021550,0,132120153,False,,Rua Jayme Pinto da Cunha,residential,,True,64.525,"LINESTRING (-45.8493325 -23.2168068, -45.8498884 -23.217082)",0.0022532215916995315,,,,
1454021562,1454021563,0,132120438,False,,,residential,,False,62.099,"LINESTRING (-45.8493325 -23.2168068, -45.8490372 -23.2172949)",0.0025273152025521075,0.9997887796710727,,,
1454021563,1454017595,0,132120154,False,,Rua Alexandre Porfírio da Silva,residential,,False,64.99,"LINESTRING (-45.8490372 -23.2172949, -45.8484751 -23.2170215)",0.0031275805484371833,,,,
