u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,ref,bridge,tunnel,width,access,junction,est_width
176019578,246650794,0,"[462992753, 942638906]",False,3,tertiary,,False,167.283,"LINESTRING (-46.6328451 -23.5597445, -46.6328694 -23.559334, -46.6329178 -23.5585149, -46.6329252 -23.55839, -46.6329283 -23.5583381, -46.632934 -23.5582423)",0.0015833600260362702,Rua Conselheiro Furtado,,,,,,,
176019579,466919197,0,211060895,False,2,tertiary,,True,191.14700000000002,"LINESTRING (-46.6326978 -23.5613678, -46.6325996 -23.5612715, -46.6325175 -23.5611901, -46.6320679 -23.5607443, -46.6317728 -23.5604615, -46.6315569 -23.5602491, -46.6314147 -23.5601142)",0.004292425688059113,Rua Tamandaré,,,,,,,
176019579,466919091,0,237212807,False,2,tertiary,40,False,227.694,"LINESTRING (-46.6326978 -23.5613678, -46.6328007 -23.5614872, -46.6332427 -23.5619859, -46.6334667 -23.5622498, -46.6337104 -23.562537, -46.6340169 -23.5628983, -46.6340816 -23.5629752)",0.0017087892796657472,Rua Tamandaré,,,,,,,
176019579,459335697,0,921115810,True,2,tertiary,50,False,230.74699999999999,"LINESTRING (-46.6326978 -23.5613678, -46.6326838 -23.5615069, -46.6326497 -23.561988, -46.6326242 -23.5623484, -46.632607 -23.5625907, -46.6325627 -23.5633712, -46.6325583 -23.5634389)",0.004963759377247106,Rua Conselheiro Furtado,,,,,,,
176020582,172004065,0,189938124,False,4,tertiary,,False,39.319,"LINESTRING (-46.632819 -23.5601206, -46.6331783 -23.5599919)",0.0007932848720262149,Rua da Glória,,,,,,,
176020582,176019578,0,211060853,False,3,tertiary,,True,41.905,"LINESTRING (-46.632819 -23.5601206, -46.6328451 -23.5597445)",0.0014644680045207525,Rua Conselheiro Furtado,,,,,,,
176020582,8740325985,0,978250443,True,4,tertiary,50,False,15.546,"LINESTRING (-46.632819 -23.5601206, -46.6328146 -23.5601898, -46.6328076 -23.56026)",0.0020699296395062195,Rua Conselheiro Furtado,,,,,,,
176020585,8728690614,0,79669498,True,2,tertiary,40,False,15.251000000000001,"LINESTRING (-46.6312064 -23.5599194, -46.6311306 -23.5599101, -46.6310581 -23.5599012)",0.0074327594066229815,Rua do Lavapés,,,,,,,
176020585,466919197,0,128519864,False,4,tertiary,,False,30.352000000000004,"LINESTRING (-46.6312064 -23.5599194, -46.6312598 -23.5599729, -46.631321 -23.5600338, -46.6314147 -23.5601142)",0.005559647261706067,Rua Tamandaré,,,,,,,
176020585,2210723825,0,211051649,True,1,tertiary,,False,25.717,"LINESTRING (-46.6312064 -23.5599194, -46.631371 -23.5599456, -46.631455 -23.5599589)",0.0003360118325657515,Rua da Glória,,,,,,,
176020912,85723130,0,"[942670120, 942670121, 244936659]",False,"['3', '2']",tertiary,40,False,191.90699999999998,"LINESTRING (-46.6369245 -23.5662777, -46.636975 -23.5663381, -46.6371492 -23.5665419, -46.6378583 -23.5673765, -46.6380266 -23.5675704, -46.6380827 -23.5676384)",0.0024071150400900355,Rua Tamandaré,,,,,,,
176020912,296285246,0,921115808,True,,residential,40,False,273.122,"LINESTRING (-46.6369245 -23.5662777, -46.6368526 -23.5663313, -46.6363327 -23.5668063, -46.6360219 -23.5670953, -46.6353109 -23.5677541, -46.6350787 -23.5679655, -46.6350306 -23.5680146)",0.012500814056597991,Rua José Getúlio,,,,,,,
176020912,459335537,0,"[942670122, 244936654]",False,"['3', '2']",tertiary,40,True,270.77,"LINESTRING (-46.6369245 -23.5662777, -46.636854 -23.5661971, -46.636698 -23.5660159, -46.6366351 -23.5659423, -46.6360166 -23.565227, -46.6359975 -23.5652047, -46.6359777 -23.5651816, -46.6355109 -23.5646374, -46.6354497 -23.564566, -46.6353158 -23.5644099, -46.6352784 -23.5643664)",0.004173647370588654,Rua Tamandaré,,,,,,,
176021082,5062838245,0,1025670944,False,,residential,,True,43.565,"LINESTRING (-46.639548 -23.5662856, -46.6392355 -23.5665529)",3.334906103422166e-05,Rua Castro Alves,,,,,,,
176021082,2082358176,0,"[942933033, 231281378]",True,"['3', '2']",primary,50,False,172.71699999999998,"LINESTRING (-46.639548 -23.5662856, -46.6394901 -23.5660221, -46.6394302 -23.5657492, -46.6393474 -23.5653725, -46.6392724 -23.5649986, -46.6392247 -23.5647609)",0.007170600110026811,Rua Vergueiro,,,,,,,
176021768,246650792,0,128511286,False,3,tertiary,40,False,118.26400000000001,"LINESTRING (-46.6302376 -23.5580742, -46.6303532 -23.5580814, -46.6308648 -23.5581142, -46.6313952 -23.5581463)",0.005980799620255667,Rua Barão de Iguape,,,,,,,
176021768,2537138042,0,"[565903323, 942632407]",True,"['3', '2']",tertiary,,False,210.652,"LINESTRING (-46.6302376 -23.5580742, -46.630279 -23.5581524, -46.6310295 -23.5595703, -46.6310998 -23.5597091, -46.6311359 -23.5597803)",0.010116118240390238,Rua Glicério,,,,,,,
176022448,2435474871,0,212723117,True,3,tertiary,40,False,49.022000000000006,"LINESTRING (-46.6274159 -23.55262, -46.6273788 -23.5529033, -46.6273662 -23.5530584)",0.00893751034404825,Avenida Prefeito Passos,,,,,,,
176022448,247950659,0,424630819,True,3,tertiary,40,False,42.902,"LINESTRING (-46.6274159 -23.55262, -46.6275201 -23.5528508, -46.6275862 -23.5529726)",0.001584179559449886,Rua Glicério,,,,,,,
184038861,2397445822,0,369467064,True,2,residential,50,False,164.861,"LINESTRING (-46.6555483 -23.5655349, -46.6556264 -23.5654698, -46.6556361 -23.5654617, -46.6566969 -23.5645781, -46.6567453 -23.5645377)",0.0004893890126452062,Alameda Jaú,,,,,,,
184038861,151275585,0,"[426696441, 426696452]",True,,residential,,False,145.06400000000002,"LINESTRING (-46.6555483 -23.5655349, -46.655605 -23.5655935, -46.6560943 -23.5660988, -46.656412 -23.5664266, -46.6564931 -23.5665106)",0.005121105869703155,Rua Pamplona,,,,,,,
184038866,142808168,0,255818924,False,4,secondary,50,True,50.389,"LINESTRING (-46.6507866 -23.5695077, -46.6511336 -23.5698305)",0.00021313626694421703,Avenida Brigadeiro Luís Antônio,,,,,,,
184038866,1990934601,0,8578861,False,2,residential,50,False,255.747,"LINESTRING (-46.6507866 -23.5695077, -46.6508803 -23.5694302, -46.652549 -23.5680321, -46.6526392 -23.5679564)",0.0009480267182030304,Alameda Jaú,,,,,,,
184038866,142799353,0,"[942733745, 183853709]",False,"['4', '5']",secondary,50,False,132.837,"LINESTRING (-46.6507866 -23.5695077, -46.6507034 -23.5694297, -46.6501304 -23.5688926, -46.6499741 -23.5687461, -46.6498851 -23.5686456)",0.0004124140152207622,Avenida Brigadeiro Luís Antônio,,,,,,,
246650344,246650461,0,279006651,True,3,trunk,50,False,139.553,"LINESTRING (-46.6276017 -23.5290091, -46.6270166 -23.5301437)",0.0037980222263281197,Avenida do Estado,BR-050,,,,,,
246650419,246650421,0,22909418,False,2,residential,40,False,109.503,"LINESTRING (-46.6291721 -23.5285677, -46.6291527 -23.52866, -46.6290497 -23.5291504, -46.6290484 -23.5291977, -46.6290544 -23.5292395, -46.6291014 -23.5294085, -46.629113 -23.5294511, -46.6291351 -23.5295322)",0.0015939649257310172,Rua Alfredo Maia,,,,,,,
246650419,5935030506,0,22909418,False,2,residential,40,True,213.262,"LINESTRING (-46.6291721 -23.5285677, -46.6291914 -23.5284895, -46.6292408 -23.5281931, -46.6293038 -23.527932, -46.6293468 -23.5277824, -46.6293959 -23.5276592, -46.629741 -23.5268565, -46.629747 -23.5268275, -46.6297471 -23.5268, -46.629741 -23.526776, -46.6297243 -23.5267389)",0.00168838326029654,Rua Alfredo Maia,,,,,,,
246650419,246650344,0,242111931,True,,residential,,False,167.75000000000003,"LINESTRING (-46.6291721 -23.5285677, -46.6290725 -23.5286193, -46.6277775 -23.5289625, -46.6276017 -23.5290091)",0.0007699765366091903,Rua Deocleciana,,,,10,,,
246650421,246650422,0,22909418,False,2,residential,40,False,244.805,"LINESTRING (-46.6291351 -23.5295322, -46.6291506 -23.5295888, -46.629166 -23.5296454, -46.6292782 -23.5300556, -46.6295072 -23.5308924, -46.6295679 -23.5311142, -46.6296314 -23.5313462, -46.6296884 -23.5315544, -46.6296997 -23.5315958, -46.6297194 -23.5316676)",0.0025038123556851183,Rua Alfredo Maia,,,,,,,
246650421,246650419,0,22909418,False,2,residential,40,True,109.503,"LINESTRING (-46.6291351 -23.5295322, -46.629113 -23.5294511, -46.6291014 -23.5294085, -46.6290544 -23.5292395, -46.6290484 -23.5291977, -46.6290497 -23.5291504, -46.6291527 -23.52866, -46.6291721 -23.5285677)",0.002115197866575999,Rua Alfredo Maia,,,,,,,
246650421,461880907,0,22909422,True,,residential,,False,168.234,"LINESTRING (-46.6291351 -23.5295322, -46.6290599 -23.5295539, -46.6275608 -23.5299857)",0.0019538064445601493,Rua Doutor Rodrigo de Barros,,,,,,,
246650422,246650421,0,22909418,False,2,residential,40,True,244.805,"LINESTRING (-46.6297194 -23.5316676, -46.6296997 -23.5315958, -46.6296884 -23.5315544, -46.6296314 -23.5313462, -46.6295679 -23.5311142, -46.6295072 -23.5308924, -46.6292782 -23.5300556, -46.629166 -23.5296454, -46.6291506 -23.5295888, -46.6291351 -23.5295322)",0.0028828769451103397,Rua Alfredo Maia,,,,,,,
246650422,1068077355,0,"[657652787, 625318047]",False,2,residential,,False,55.122,"LINESTRING (-46.6297194 -23.5316676, -46.6293759 -23.5317585, -46.6291999 -23.531805)",0.005260543361058789,Rua Doutor Jorge Miranda,,,,,,,
246650422,246650423,0,"[657652787, 22909420]",False,2,residential,,True,240.411,"LINESTRING (-46.6297194 -23.5316676, -46.6305103 -23.5314633, -46.6314236 -23.5312274, -46.6316813 -23.5311608, -46.6317769 -23.5311361, -46.6318321 -23.5311219, -46.6319892 -23.5310813)",0.0007898031403645066,Rua Doutor Jorge Miranda,,,,,,,
246650423,246650422,0,"[657652787, 22909420]",False,2,residential,,False,240.411,"LINESTRING (-46.6319892 -23.5310813, -46.6318321 -23.5311219, -46.6317769 -23.5311361, -46.6316813 -23.5311608, -46.6314236 -23.5312274, -46.6305103 -23.5314633, -46.6297194 -23.5316676)",0.0042870945962859095,Rua Doutor Jorge Miranda,,,,,,,
246650423,25928248,0,933980081,True,3,secondary,50,False,95.422,"LINESTRING (-46.6319892 -23.5310813, -46.6318167 -23.5305058, -46.6317405 -23.530254)",0.0008493309700662123,Avenida Tiradentes,,,,,,,
246650435,25872726,0,251863503,True,,residential,,False,89.57600000000002,"LINESTRING (-46.6262093 -23.5325817, -46.626093 -23.5326122, -46.6259333 -23.5326562, -46.6258901 -23.5326738, -46.6258498 -23.5326956, -46.6258056 -23.5327306, -46.6257381 -23.5328071, -46.6256736 -23.5328857, -46.6256097 -23.5329699, -46.6255492 -23.5330563)",0.004615384197298846,Rua Doutor Jorge Miranda,,,,,,,
246650435,5904404412,0,625318046,False,2,residential,,True,111.018,"LINESTRING (-46.6262093 -23.5325817, -46.6263207 -23.532554, -46.626344 -23.5325479, -46.6271298 -23.5323433, -46.6272572 -23.5323101)",0.0022226537948978344,Rua Doutor Jorge Miranda,,,,,,,
246650435,60734257,0,928981784,True,4,tertiary,50,False,141.605,"LINESTRING (-46.6262093 -23.5325817, -46.626234 -23.5326422, -46.6264507 -23.5331598, -46.6266525 -23.5336813, -46.6266926 -23.5337755)",0.0187661975166992,Rua da Cantareira,,,,,,,
246650444,25875892,0,230636459,True,4,secondary,50,False,16.826,"LINESTRING (-46.6313203 -23.5288901, -46.6312713 -23.5287456)",0.0009245805436075288,Avenida Tiradentes,,,,,,,
246650444,246650421,0,22909422,True,,residential,,False,233.94399999999996,"LINESTRING (-46.6313203 -23.5288901, -46.6312157 -23.5289207, -46.6296871 -23.5293684, -46.6296571 -23.5293773, -46.6292225 -23.5295064, -46.6291351 -23.5295322)",0.002095458343455177,Rua Doutor Rodrigo de Barros,,,,,,,
246650461,461880839,0,279006651,True,3,trunk,50,False,96.885,"LINESTRING (-46.6270166 -23.5301437, -46.6266104 -23.5309314)",0.004961138470937473,Avenida do Estado,BR-050,,,,,,
246650787,246650796,0,211060856,True,2,tertiary,40,False,199.19400000000002,"LINESTRING (-46.6350542 -23.5583526, -46.6351158 -23.558355, -46.6354392 -23.5583717, -46.6359808 -23.5583997, -46.6363946 -23.5583698, -46.6364246 -23.5583676, -46.6368746 -23.5582873, -46.6369952 -23.558267)",0.006812756219635391,Rua Barão de Iguape,,,,,,,
246650787,176017405,0,217770340,False,3,tertiary,40,True,104.90300000000002,"LINESTRING (-46.6350542 -23.5583526, -46.6349948 -23.55835, -46.6341444 -23.5583133, -46.6340262 -23.5583072)",0.0009543391304733076,Rua Barão de Iguape,,,,,,,
246650787,60641430,0,244936637,True,,residential,,False,64.791,"LINESTRING (-46.6350542 -23.5583526, -46.6350591 -23.5582873, -46.635098 -23.5577713)",0.0027317218390895265,Rua Galvão Bueno,,,,,,,
246650791,176021768,0,22909512,True,2,residential,,False,132.864,"LINESTRING (-46.6289366 -23.5580001, -46.6290933 -23.558009, -46.6301708 -23.5580704, -46.6302376 -23.5580742)",0.0035740871185945614,Rua Barão de Iguape,,,,,,,
246650791,4293911305,0,565903327,True,2,secondary,,False,84.719,"LINESTRING (-46.6289366 -23.5580001, -46.6289855 -23.5581014, -46.629273 -23.5586968)",0.02938742768201391,Rua Teixeira Leite,,,,,,,
246650792,4293910188,0,560266874,False,,residential,,False,70.489,"LINESTRING (-46.6313952 -23.5581463, -46.6314556 -23.5575148)",0.00024520424992173387,Rua Sinimbú,,,,,,,
246650792,246650793,0,560266875,False,3,tertiary,40,False,58.044,"LINESTRING (-46.6313952 -23.5581463, -46.6319634 -23.558181)",0.006429169317263222,Rua Barão de Iguape,,,,,,,
246650792,176021768,0,128511286,False,3,tertiary,40,True,118.26400000000001,"LINESTRING (-46.6313952 -23.5581463, -46.6308648 -23.5581142, -46.6303532 -23.5580814, -46.6302376 -23.5580742)",0.0024853899111498736,Rua Barão de Iguape,,,,,,,
246650793,246650792,0,560266875,False,3,tertiary,40,True,58.044,"LINESTRING (-46.6319634 -23.558181, -46.6313952 -23.5581463)",0.002551580254160835,Rua Barão de Iguape,,,,,,,
246650793,445044137,0,8579426,True,2,residential,,False,205.806,"LINESTRING (-46.6319634 -23.558181, -46.6319154 -23.5599135, -46.6319104 -23.5600312)",0.0008389574720468516,Rua Mituto Mizumoto,,,,,,,
246650793,60685370,0,498875214,True,2,residential,,False,133.715,"LINESTRING (-46.6319634 -23.558181, -46.6319874 -23.5570604, -46.6319891 -23.5569787)",0.000741415805719497,Rua Mituto Mizumoto,,,,,,,
246650793,246650794,0,560266875,False,3,tertiary,40,False,99.16499999999999,"LINESTRING (-46.6319634 -23.558181, -46.6328105 -23.5582345, -46.632934 -23.5582423)",0.005189553433239756,Rua Barão de Iguape,,,,,,,
246650794,60641444,0,16976549,False,4,tertiary,,False,133.741,"LINESTRING (-46.632934 -23.5582423, -46.6329405 -23.5581377, -46.6329657 -23.5576946, -46.632995 -23.5571781, -46.6329968 -23.5571477, -46.6330029 -23.5570412)",0.002148100573765228,Rua Conselheiro Furtado,,,,,,,
246650794,176017405,0,462992553,False,3,tertiary,40,False,111.55799999999999,"LINESTRING (-46.632934 -23.5582423, -46.6330503 -23.5582492, -46.6337034 -23.558288, -46.6339096 -23.5583002, -46.6340262 -23.5583072)",0.004925041295123949,Rua Barão de Iguape,,,,,,,
246650794,176019578,0,"[462992753, 942638906]",False,3,tertiary,,True,167.283,"LINESTRING (-46.632934 -23.5582423, -46.6329283 -23.5583381, -46.6329252 -23.55839, -46.6329178 -23.5585149, -46.6328694 -23.559334, -46.6328451 -23.5597445)",0.0026359527117130375,Rua Conselheiro Furtado,,,,,,,
246650794,246650793,0,560266875,False,3,tertiary,40,True,99.16499999999999,"LINESTRING (-46.632934 -23.5582423, -46.6328105 -23.5582345, -46.6319634 -23.558181)",0.0028918211953789896,Rua Barão de Iguape,,,,,,,
246650796,2070954422,0,231281383,True,2,tertiary,,False,11.743,"LINESTRING (-46.6369952 -23.558267, -46.6371062 -23.5582387)",0.007048068758915013,Rua Barão de Iguape,,,,,,,
246650796,459335604,0,231281381,True,2,primary,50,False,70.883,"LINESTRING (-46.6369952 -23.558267, -46.6369513 -23.5581879, -46.6366858 -23.5576961)",0.0022044179342287037,Avenida da Liberdade,,,,,,,
247949253,4240270316,0,128521814,True,,residential,,False,79.63800000000002,"LINESTRING (-46.6295661 -23.552506, -46.629626 -23.5524288, -46.6300595 -23.5519589, -46.6300638 -23.5519543)",0.00016528917361201273,Rua do Carmo,,,,,,,
247949253,11117108151,0,447117762,True,3,secondary,40,False,45.276,"LINESTRING (-46.6295661 -23.552506, -46.6294163 -23.5524711, -46.62928 -23.5524143, -46.629154 -23.5523586)",0.011267337330997166,Rua Tabatinguera,,,,,,,
247949664,151241987,0,235497097,True,3,primary,50,False,22.379,"LINESTRING (-46.6273067 -23.5522025, -46.6272139 -23.5523849)",0.03206329316184108,Rua Dom Pedro II,,,,,,,
247949665,2435474855,0,37916545,True,4,primary,,False,27.223,"LINESTRING (-46.6275619 -23.5521767, -46.6275292 -23.5522602, -46.6274632 -23.5524041)",0.012799961610233541,Avenida Prefeito Passos,,,,,,,
247949665,247949664,0,454562734,True,3,secondary,40,False,26.433,"LINESTRING (-46.6275619 -23.5521767, -46.6274643 -23.5521762, -46.6273856 -23.552179, -46.6273067 -23.5522025)",0.009267659105740312,Rua Tabatinguera,,,,,,,
247950279,60641414,0,1005029796,False,4,tertiary,40,False,140.89200000000002,"LINESTRING (-46.6331632 -23.5547151, -46.6332123 -23.5540988, -46.6332594 -23.5535116, -46.6332639 -23.5534514)",0.006529193081949296,Rua Conselheiro Furtado,,,,,,,
247950279,60641411,0,1005029796,False,4,tertiary,40,True,84.17999999999999,"LINESTRING (-46.6331632 -23.5547151, -46.6331216 -23.555218, -46.633114 -23.5553425, -46.6331061 -23.5554703)",0.0002872555184484939,Rua Conselheiro Furtado,,,,,,,
247950321,60685365,0,424630814,False,,residential,,False,82.81899999999999,"LINESTRING (-46.6319897 -23.5546456, -46.6319879 -23.5552939, -46.6319878 -23.5553237, -46.6319876 -23.5553904)",8.970125806326829e-05,Rua Doutor Tomaz de Lima,,,,,,,
247950321,60685357,0,424630814,False,,residential,,True,99.798,"LINESTRING (-46.6319897 -23.5546456, -46.6319922 -23.5538154, -46.6319924 -23.5537481)",0.0029262311886033665,Rua Doutor Tomaz de Lima,,,,,,,
247950321,247950279,0,424630842,True,,residential,,False,119.864,"LINESTRING (-46.6319897 -23.5546456, -46.6320742 -23.5546505, -46.6329934 -23.5547047, -46.6330332 -23.554707, -46.6331632 -23.5547151)",0.0010658585394108173,Rua Santa Luzia,,,,,,,
247950566,60685377,0,424630827,False,,living_street,,True,46.569,"LINESTRING (-46.6300803 -23.5532248, -46.6302011 -23.5536287)",0.0003149327496180317,Rua João de Carvalho,,,,5,,,
247950657,3064409129,0,424630837,True,,residential,20,False,206.09100000000004,"LINESTRING (-46.6284853 -23.5531104, -46.6286882 -23.5531845, -46.6288839 -23.553256, -46.6294183 -23.5534469, -46.6294733 -23.5534931, -46.6295137 -23.5535456, -46.6296357 -23.5537933, -46.6298269 -23.5541633, -46.6298827 -23.5542724)",0.00035762626266799656,Rua Oscar Cintra Gordinho,,,,,,,
247950657,247950659,0,945631150,False,,residential,20,False,98.16499999999999,"LINESTRING (-46.6284853 -23.5531104, -46.6279206 -23.5529025, -46.6278465 -23.5528883, -46.6277729 -23.5528955, -46.6277292 -23.5529124, -46.6275862 -23.5529726)",0.002374513882982692,Rua Oscar Cintra Gordinho,,,,,,,
247950659,445043190,0,424630819,True,3,tertiary,40,False,126.392,"LINESTRING (-46.6275862 -23.5529726, -46.6281162 -23.5540002)",0.0011242433777376526,Rua Glicério,,,,,,,
247950659,2435474871,0,945283827,True,,residential,20,False,24.371000000000002,"LINESTRING (-46.6275862 -23.5529726, -46.6275366 -23.552991, -46.6273662 -23.5530584)",0.0024217439576736588,Rua Oscar Cintra Gordinho,,,,,,,
247950659,247950657,0,945631150,False,,residential,20,True,98.165,"LINESTRING (-46.6275862 -23.5529726, -46.6277292 -23.5529124, -46.6277729 -23.5528955, -46.6278465 -23.5528883, -46.6279206 -23.5529025, -46.6284853 -23.5531104)",0.00041322255954605796,Rua Oscar Cintra Gordinho,,,,,,,
247951118,1420099956,0,424630819,True,3,tertiary,40,False,21.823,"LINESTRING (-46.6285164 -23.5547628, -46.6286082 -23.5549401)",0.007145901586452513,Rua Glicério,,,,,,,
247951203,247951669,0,575155217,True,,residential,,False,62.587,"LINESTRING (-46.6292119 -23.5513536, -46.6292206 -23.5519164)",0.0023500175572617093,Rua dos Carmelitas,,,,,,,
247951203,247951678,0,22999649,True,,residential,,False,41.714,"LINESTRING (-46.6292119 -23.5513536, -46.6292912 -23.5514101, -46.6295351 -23.5515837)",0.0010291874745165337,Rua Joaquim dos Santos Andrade,,,,5,,,
